Temperature (C),Humidity,Pressure (millibars)
2.638888889,0.83,1023.24
2.683333333,0.83,1023.3
2.661111111,0.78,1022.63
2.688888889,0.77,1022.13
2.222222222,0.77,1022.27
1.688888889,0.79,1021.52
2.177777778,0.76,1021.6
2.094444444,0.81,1020.51
2.083333333,0.76,1020.7
2.066666667,0.76,1020.29
1.483333333,0.8,1019.98
1.088888889,0.79,1019.12
1.088888889,0.79,1019.27
0.9,0.8,1019.15
0.955555556,0.79,1019.19
2.688888889,0.77,1019.2
2.838888889,0.77,1019.39
3.838888889,0.76,1019.09
4.883333333,0.76,1018.78
5.883333333,0.71,1018.2
5.855555556,0.77,1017.8
5.855555556,0.77,1018.09
4.855555556,0.82,1018
4.794444444,0.77,1018.12
3.772222222,0.77,1018.6
3.677777778,0.78,1018.69
2.666666667,0.83,1018.83
2.644444444,0.8,1019.13
2.111111111,0.8,1019.32
1.505555556,0.8,1019.73
1.6,0.83,1020.15
2.438888889,0.74,1021.8
2.638888889,0.8,1020.45
2.588888889,0.78,1020.46
2.55,0.78,1020.89
2.661111111,0.77,1021.06
2.661111111,0.77,1021.35
2.044444444,0.81,1021.54
2.083333333,0.8,1021.99
3.722222222,0.71,1022.46
5.655555556,0.68,1022.63
4.855555556,0.71,1022.68
6.988888889,0.66,1022.09
8.505555556,0.64,1021.72
8.611111111,0.64,1021.1
7.566666667,0.68,1021.29
6.944444444,0.67,1021.43
5.783333333,0.71,1021.68
4.722222222,0.82,1021.87
4.627777778,0.83,1022.04
2.083333333,0.85,1022.18
0.994444444,0.89,1022.46
1.694444444,0.89,1022.48
2.45,0.8,1022.57
1.938888889,0.74,1022.15
1.255555556,0.82,1023.48
3.05,0.69,1022.17
3.05,0.66,1022.26
2.461111111,0.69,1022.07
2.011111111,0.71,1022.18
2.5,0.72,1022.17
1.905555556,0.81,1022.52
1.972222222,0.8,1022.75
2.55,0.77,1023.05
3.594444444,0.69,1023.27
3.75,0.71,1022.97
6.9,0.66,1022.68
6.933333333,0.66,1022.08
7.038888889,0.66,1021.57
5.95,0.76,1021.69
3.861111111,0.82,1022.32
2.666666667,0.89,1022.57
2.066666667,0.85,1022.87
1.155555556,0.86,1023.25
1.044444444,0.92,1023.25
0.994444444,0.96,1023.25
2,0.9,1023.5
1.55,0.89,1023.54
1.111111111,0.89,1023.73
0.561111111,0.9,1020.81
0.6,0.86,1024
0.622222222,0.83,1023.8
0.638888889,0.86,1023.67
1.205555556,0.86,1023.52
1.183333333,0.92,1023.8
0.983333333,0.93,1024.28
1.133333333,0.92,1024.4
1.133333333,0.92,1024.62
1.144444444,0.92,1025.04
2.222222222,0.86,1024.94
2.222222222,0.85,0
2.338888889,0.86,1023.83
2.75,0.82,0
2.7,0.83,0
1.372222222,0.92,1022.94
0.116666667,0.86,1022.82
0.116666667,0.92,1022.72
0.116666667,0.92,1022.72
0.044444444,0.92,1022.41
-1.016666667,0.96,1022.19
-0.388888889,0.95,1021.79
-0.022222222,0.96,1021.4
0.438888889,0.9,1020.72
2.305555556,0.82,1016.86
-0.094444444,0.9,1019.81
-0.094444444,0.9,1019.39
0.522222222,0.87,1018.72
-0.116666667,0.86,1017.92
-0.138888889,0.86,1017.44
0.066666667,0.86,1017.68
0.905555556,0.8,1017.33
2.105555556,0.8,1017.4
3.622222222,0.78,1017.48
4.838888889,0.71,1016.71
6.95,0.66,1016.18
7.138888889,0.71,1015.09
7.638888889,0.69,1014.54
7.2,0.72,1014.71
6.05,0.77,1015
6.016666667,0.77,1015.14
3.933333333,0.83,1015.45
3.866666667,0.78,1014.99
2.8,0.83,1015.38
2.777777778,0.8,1015.49
2.761111111,0.8,1015.64
2.711111111,0.8,1015.98
2.733333333,0.8,1015.71
4,0.83,1019.78
3.216666667,0.77,1016.19
2.688888889,0.8,1016.23
2.166666667,0.83,1016.27
2.177777778,0.8,1016.45
1.161111111,0.85,1016.93
1.205555556,0.86,1017.39
2.155555556,0.86,1017.86
2.733333333,0.82,1018.16
4.772222222,0.78,1018.71
5.955555556,0.77,1018.96
7.572222222,0.72,1018.56
8.55,0.72,1018.26
8.661111111,0.67,1018.37
7.644444444,0.72,1018.97
6.894444444,0.75,1019.42
5.972222222,0.77,1019.75
5.9,0.78,1020.27
4.938888889,0.87,1020.77
4.861111111,0.87,1020.84
4.35,0.89,1020.83
4.833333333,0.87,1021.15
4.838888889,0.8,1021.14
4.327777778,0.83,1020.93
0.65,0.95,1026.18
4.283333333,0.8,1020.64
4.283333333,0.8,1020.65
3.711111111,0.81,1020.55
2.705555556,0.89,1020.51
2.755555556,0.89,1020.55
2.722222222,0.84,1020.96
3.794444444,0.83,1021.53
4.861111111,0.83,1021.75
4.9,0.84,1022.31
6.066666667,0.8,1022.62
7.266666667,0.79,1022.21
7.094444444,0.8,1021.94
7.172222222,0.86,1022.18
7.172222222,0.86,1022.6
7.166666667,0.87,1023.62
6.111111111,0.93,1024.62
6.111111111,0.93,1024.57
5.083333333,0.94,1025.31
4.95,0.93,1025.98
4.327777778,0.96,1026.18
3.644444444,0.93,1026.62
1.716666667,0.96,1027.07
0.511111111,0.96,1027.27
5.705555556,0.96,1026.43
0.533333333,0.96,1027.36
-0.533333333,0.96,1027.74
-0.827777778,1,1027.68
-1.577777778,1,1027.93
-1.016666667,1,1027.72
-0.772222222,0.98,1027.82
0.138888889,1,1028.19
1.205555556,1,1028.09
2.316666667,0.99,1028.23
2.938888889,1,1028.29
4.05,0.92,1027.98
5.216666667,0.93,1027.31
5.205555556,1,1026.96
6.272222222,0.93,1026.62
6.116666667,0.93,1026.46
6.227777778,0.93,1026.44
6.227777778,0.93,1026.79
6.077777778,0.94,1026.87
6.227777778,0.93,1026.51
6.205555556,0.96,1026.61
6.222222222,0.96,1026.44
6.205555556,0.96,1026.33
-6.111111111,0.88,1024.1
-4.261111111,0.92,1024.71
-6.038888889,0.89,1023.99
-6.016666667,0.88,1023.9
-5.933333333,0.92,1023.74
-5.027777778,0.85,1023.8
-4.927777778,0.92,1024.09
-5.95,0.92,1024.01
-4.927777778,0.85,1024.21
-4.861111111,0.92,1024.3
-3.161111111,0.92,1024.48
-2.25,0.88,1023.9
-2.177777778,0.88,1024.17
-1.427777778,0.88,1023.86
-1.161111111,0.88,1023.5
-2.177777778,0.96,1023.67
-2.2,0.95,1024.04
-2.2,0.88,1024.17
-2.711111111,0.92,1024.36
-2.722222222,0.93,1024.69
-4.794444444,0.85,1024.56
-3.816666667,0.89,1024.55
-3.444444444,0.92,1024.7
-3.355555556,0.92,1024.75
6.161111111,0.96,1026.15
4.75,0.96,1023.64
6.738888889,0.93,1026.25
7.272222222,0.89,1026.45
7.555555556,0.87,1026.25
7.711111111,0.89,1026.08
7.711111111,0.83,1026.11
7.622222222,0.84,1026.57
8.755555556,0.78,1026.76
8.777777778,0.83,1026.86
9.455555556,0.79,1026.9
11.07222222,0.77,1026.78
12.2,0.72,1026.75
12.33333333,0.71,1026.47
12.26666667,0.72,1025.53
12.24444444,0.72,1025.73
10.33888889,0.77,1025.7
8.983333333,0.83,1025.61
7.894444444,0.83,1025.61
7.144444444,0.87,1025.08
6.183333333,0.93,1024.54
6.65,0.93,1023.87
5.177777778,0.93,1023.95
5.027777778,0.95,1023.66
4.455555556,0.92,1023.16
2.138888889,0.92,1014.85
2.877777778,0.95,1022.44
1.883333333,0.95,1022.04
2.45,0.95,1021.84
1.305555556,0.99,1021.55
1.255555556,0.99,1021.73
2.227777778,0.93,1021.92
2.3,0.92,1021.73
4.966666667,0.99,1021.27
6.744444444,0.87,1021.36
8.916666667,0.82,1021.32
11.16111111,0.66,1020.83
12.64444444,0.6,1019.92
12.26666667,0.61,1019.13
12.77777778,0.56,1018.43
10.21111111,0.71,1018.26
7.355555556,0.79,1017.75
7.15,0.86,1017.44
4.172222222,0.89,1016.97
4.011111111,0.91,1016.13
2.733333333,0.92,1015.53
2.477777778,0.92,1014.96
3.194444444,0.89,1014.56
2.338888889,0.89,1013.75
2.766666667,0.83,1018.06
1.755555556,0.95,1012.56
1.3,0.95,1012.31
1.394444444,0.92,1011.7
1.316666667,0.92,1010.68
2.894444444,0.89,1009.8
2.961111111,0.89,1009.98
2.872222222,0.89,1009.68
3.916666667,0.89,1009.82
4.966666667,0.86,1009.71
6.272222222,0.85,1009.34
7.894444444,0.82,1009.13
8.872222222,0.72,1008.72
7.85,0.82,1008.23
7.311111111,0.85,1008.5
7.15,0.86,1008.88
6.25,0.92,1008.95
6.227777778,0.92,1009.58
7.022222222,0.87,1010.6
6.988888889,0.73,1011.37
4.95,0.75,1012.59
4.455555556,0.67,1014.26
3.838888889,0.67,1016.48
3.283333333,0.78,1018.17
-2.677777778,0.85,1032.73
3.261111111,0.7,1020.49
2.172222222,0.69,1021.88
1.805555556,0.71,1022.93
2.15,0.69,1024.15
2.105555556,0.69,1025.16
1.044444444,0.7,1026.37
1.061111111,0.69,1027.83
1.183333333,0.74,1028.62
2.272222222,0.68,1029.59
3.816666667,0.63,1030.23
3.938888889,0.61,1030.61
3.905555556,0.6,1030.75
3.961111111,0.56,1030.99
3.983333333,0.51,1031.39
2.95,0.59,1031.93
1.2,0.68,1032.49
0.016666667,0.69,1033.28
-0.711111111,0.73,1033.56
-0.088888889,0.69,1034.19
-0.177777778,0.73,1034.7
-1.672222222,0.76,1035.57
-2.916666667,0.81,1035.78
-3.494444444,0.85,1035.79
-2.977777778,0.86,1034.57
-4.605555556,0.88,1035.89
-4.605555556,0.88,1036.26
-4.983333333,0.89,1036.09
-6.105555556,0.92,1035.97
-6.105555556,0.92,1036.25
-5.772222222,0.89,1036.23
-3.927777778,0.84,1037.03
-1.205555556,0.81,1037.12
0.188888889,0.81,1037.47
2.777777778,0.67,1037.32
3.961111111,0.62,1036.64
4.905555556,0.53,1036.18
5.044444444,0.53,1035.44
5.044444444,0.48,1035.52
2.994444444,0.6,1035.38
1.155555556,0.69,1035.02
0.022222222,0.75,1035.13
-0.7,0.8,1035.29
-2.15,0.81,1035.53
-1.688888889,0.81,1035.61
-2.088888889,0.86,1035.2
-2.244444444,0.85,1034.84
-2.222222222,0.81,1034.83
-3.088888889,0.92,1036.57
-3.85,0.85,1034.04
-3.411111111,0.85,1033.83
-2.927777778,0.87,1033.8
-3.911111111,0.84,1033.99
-2.822222222,0.85,1034.71
-2.683333333,0.86,1034.7
-2.127777778,0.88,1035.25
0.027777778,0.82,1035.66
2.038888889,0.74,1035.93
4.811111111,0.61,1035.88
4.005555556,0.64,1035.98
5.927777778,0.65,1035.87
5.066666667,0.65,1036.11
5.066666667,0.65,1036.41
3.094444444,0.74,1036.91
1.216666667,0.78,1037.88
1.122222222,0.78,1038.38
0.105555556,0.82,1038.76
-0.905555556,0.87,1038.77
-2.033333333,0.88,1038.66
-2.516666667,0.89,1038.55
-2.216666667,0.88,1038.36
-2.75,0.88,1038.03
-0.233333333,0.83,1026.91
-3.305555556,0.92,1037.74
-3.811111111,0.92,1037.44
-4.477777778,0.93,1037.08
-4.894444444,0.92,1036.78
-3.855555556,0.84,1036.17
-4.527777778,0.86,1037.01
-2.816666667,0.85,1036.45
-0.016666667,0.85,1036.23
2.533333333,0.78,1035.86
6.016666667,0.56,1035.33
7.177777778,0.5,1034.53
7.605555556,0.48,1033.59
8.838888889,0.46,1032.61
7.866666667,0.53,1031.71
5.261111111,0.61,1031.36
3.011111111,0.74,1031.14
2.316666667,0.78,1031.3
2.144444444,0.8,1030.45
1.227777778,0.77,1028.63
0.672222222,0.81,1027.99
0.877777778,0.84,1026.84
0.672222222,0.84,1026.12
0.122222222,0.84,1025.7
5.061111111,0.71,1018.44
1.194444444,0.74,1023.33
1.311111111,0.71,1022.82
3.133333333,0.66,1022.06
7.6,0.54,1019.95
7.555555556,0.68,1019.8
6.95,0.7,1019.75
7.6,0.68,1019.18
7.572222222,0.68,1018.8
7.238888889,0.69,1018.86
7.172222222,0.7,1018.86
7.216666667,0.65,1018.55
7.333333333,0.65,1017.91
7.216666667,0.71,1016.8
7.216666667,0.71,1016.35
7.233333333,0.71,1016.05
7.216666667,0.71,1015.28
7.216666667,0.71,1014.6
7.305555556,0.66,1014.64
7.244444444,0.65,1013.8
7.222222222,0.65,1014.03
7.772222222,0.64,1014.83
7.772222222,0.63,1014.95
6.683333333,0.69,1015.53
-2.555555556,0.79,1031.05
4.994444444,0.45,1019.01
3.905555556,0.48,1020.99
3.311111111,0.5,1022.74
1.733333333,0.56,1024
1.183333333,0.59,1025.57
1.233333333,0.59,1026.92
2.2,0.54,1027.96
3.844444444,0.49,1028.74
4.916666667,0.45,1029.89
6.088888889,0.41,1030.5
6.111111111,0.41,1030.52
7.1,0.35,1030.6
7.222222222,0.35,1030.61
7.172222222,0.35,1030.91
5.1,0.39,1031.62
2.844444444,0.46,1032.28
0.155555556,0.58,1032.98
-1.588888889,0.72,1033.53
-2.244444444,0.7,1033.77
-3.866666667,0.78,1033.96
-3.183333333,0.76,1034.07
-4.488888889,0.81,1034.16
-4.561111111,0.81,1034.25
0.205555556,0.77,1031.75
-4.583333333,0.82,1033.66
-5.622222222,0.84,1033.34
-5.061111111,0.86,1033.19
-5.183333333,0.85,1032.93
-6.227777778,0.88,1032.75
-5.972222222,0.9,1032.61
-4.022222222,0.84,1032.74
-0.183333333,0.75,1032.94
1.922222222,0.67,1033.18
2.683333333,0.62,1033.03
3.816666667,0.58,1032.05
3.966666667,0.53,1031.81
4.927777778,0.53,1031.36
4.95,0.53,1031.05
3.894444444,0.58,1031.33
2.75,0.61,1031.45
2.222222222,0.64,1031.66
1.288888889,0.76,1031.89
1.161111111,0.75,1031.85
1.694444444,0.69,1031.86
1.194444444,0.76,1031.9
1.111111111,0.78,1031.76
-3.938888889,0.92,1024.86
-4.933333333,0.86,1029.03
-3.938888889,0.88,1025.07
-4.544444444,0.92,1025.16
-5.216666667,0.92,1025.02
-5.172222222,0.92,1024.98
-6.216666667,0.92,1025
-7.144444444,0.96,1025.77
-6.161111111,0.88,1026.16
-6.161111111,0.92,1026.66
-6.055555556,0.92,1026.97
-5.138888889,0.92,1027.17
-5.094444444,0.92,1027.05
-4.127777778,0.92,1026.76
-4.055555556,0.92,1026.59
-4.077777778,0.85,1026.87
-4.15,0.86,1027.04
-4.1,0.85,1027.38
-5.116666667,0.92,1027.86
-5.038888889,0.92,1028.09
-5.116666667,0.92,1028.27
-4.611111111,0.89,1028.55
-4.616666667,0.89,1028.68
-4.611111111,0.89,1028.97
1.111111111,0.75,1031.57
1.655555556,0.74,1024.07
0.583333333,0.78,1030.96
0.511111111,0.78,1031.04
0.488888889,0.8,1030.88
-0.038888889,0.82,1030.54
-0.061111111,0.76,1030.43
-0.1,0.77,1030.39
-1.083333333,0.81,1030.13
2.272222222,0.69,1029.83
2.872222222,0.59,1029.6
5.072222222,0.53,1029.4
5.161111111,0.53,1028.32
6.211111111,0.49,1027.35
6.25,0.45,1026.42
6.177777778,0.46,1025.83
4.205555556,0.56,1025.5
2.333333333,0.64,1025.39
2.238888889,0.65,1025.1
2.216666667,0.65,1024.76
1.25,0.74,1023.95
1.755555556,0.69,1023.92
1.738888889,0.7,1023.51
1.733333333,0.69,1023.24
1.688888889,0.7,1023.04
0.694444444,0.79,1023.17
1.711111111,0.75,1022.55
1.622222222,0.75,1022.36
1.116666667,0.79,1022.15
-1.011111111,0.81,1021.92
0.05,0.85,1022.37
0.238888889,0.86,1022.55
1.138888889,0.85,1022.88
3.838888889,0.77,1023.47
4.1,0.82,1024.09
6.061111111,0.7,1024.17
6.133333333,0.7,1023.85
6.161111111,0.7,1023.59
6.133333333,0.7,1023.09
6.155555556,0.65,1023.19
6.05,0.66,1023.74
2.861111111,0.76,1023.68
2.2,0.79,1023.97
2.638888889,0.78,1023.97
1.9,0.85,1023.79
2.316666667,0.8,1023.98
1.883333333,0.84,1024
1.133333333,0.86,1023.57
-4.561111111,0.85,1029.52
-8.105555556,0.77,1032.56
-6.022222222,0.88,1030.21
-9.1,0.88,1030.24
-10.69444444,0.89,1030.64
-10.76111111,0.88,1031.18
-10.76111111,0.87,1031.56
-9.777777778,0.85,1031.76
-8.794444444,0.85,1032.03
-7.733333333,0.85,1032.49
-7.172222222,0.87,1032.84
-5.166666667,0.7,1032.96
-6.116666667,0.75,1032.84
-5.094444444,0.7,1032.57
-5.122222222,0.75,1032.53
-5.122222222,0.69,1032.51
-6.15,0.74,1032.56
-7.294444444,0.8,1032.56
-8.822222222,0.84,1033.14
-9.805555556,0.85,1033.33
-11.01666667,0.87,1033.61
-10.48888889,0.87,1033.73
-11.12777778,0.86,1033.9
-9.077777778,0.84,1033.77
-9.05,0.78,1033.99
-4.016666667,0.79,1026.4
-9.122222222,0.72,1033.35
-10.14444444,0.74,1033.41
-9.7,0.72,1032.81
-10.28333333,0.74,1032.29
-9.177777778,0.69,1032.53
-9.416666667,0.7,1032.42
-9.127777778,0.68,1032.38
-7.944444444,0.68,1032.53
-7.311111111,0.7,1032.71
-6.161111111,0.69,1031.71
-5.05,0.64,1031.12
-4,0.64,1030.07
-2.938888889,0.64,1029.52
-2.938888889,0.64,1029.03
-3.061111111,0.73,1028.56
-2.894444444,0.72,1028.36
-2.872222222,0.78,1028.29
-2.816666667,0.8,1027.95
-2.85,0.85,1027.54
-2.755555556,0.82,1026.98
-3.427777778,0.83,1025.93
-2.822222222,0.82,1025.73
-2.8,0.82,1025.41
-0.472222222,0.91,1022.7
-2.777777778,0.79,1023.86
-2.288888889,0.79,1023.08
-2.305555556,0.8,1022.17
-2.266666667,0.81,1021.37
-2.266666667,0.81,1020.12
-2.261111111,0.82,1019.94
-1.227777778,0.76,1019.89
-1.133333333,0.82,1019.76
-1.055555556,0.83,1019.5
-0.027777778,0.83,1019.16
0.044444444,0.83,1018.37
-0.022222222,0.84,1018
0.044444444,0.83,1017.17
0.022222222,0.83,1017.18
0.011111111,0.87,1017.49
-0.027777778,0.86,1017.69
0.022222222,0.92,1018.22
0.1,0.93,1018.47
0.022222222,0.92,1019.27
-0.022222222,0.92,1020.07
-0.038888889,0.93,1020.79
-0.044444444,0.92,1021.37
0,0.92,1021.59
-0.45,0.96,1023.97
-0.022222222,0.96,1022.58
-0.6,0.96,1022.77
-1.422222222,0.96,1023.36
-2.311111111,0.96,1023.65
-2.861111111,0.92,1023.86
-2.644444444,0.93,1024.12
-3.905555556,0.92,1024.26
-2.905555556,0.92,1024.73
-2.716666667,0.93,1024.91
-2.055555556,0.96,1024.22
-0.877777778,0.92,1023.69
-0.866666667,0.92,1022.89
-0.833333333,0.91,1022.28
-0.911111111,0.99,1022.48
-1.033333333,0.93,1022.42
-1.161111111,1,1021.91
-1.161111111,1,1021.39
-1,0.99,1022.33
-0.072222222,0.92,1023.08
-0.577777778,1,1022.95
-0.461111111,0.99,1023.2
-0.577777778,1,1023.19
-0.6,1,1023.87
-1.494444444,0.96,1028.87
-1.133333333,1,1023.9
-1.133333333,0.96,1025.19
-1.566666667,0.99,1025.82
-2.172222222,0.96,1026.36
-2.238888889,0.96,1026.86
-1.311111111,0.93,1027.5
-1.4,1,1028.17
-1.377777778,1,1028.37
-1.233333333,0.99,1028.99
-1.094444444,1,1029.31
-0.911111111,0.92,1029
-0.85,0.99,1029.06
-0.716666667,0.98,1028.81
-0.805555556,0.98,1029.19
-0.983333333,0.99,1029.47
-1.094444444,0.92,1029.41
-1.205555556,0.92,1029.82
-1.411111111,0.93,1030.16
-1.427777778,0.92,1030.24
-1.383333333,0.96,1030.14
-1.377777778,0.96,1030.04
-1.961111111,1,1029.87
-1.866666667,0.96,1029.88
-2.655555556,0.96,1028.31
-1.822222222,0.96,1029.76
-1.822222222,0.96,1029.84
-1.933333333,0.96,1029.52
-2.355555556,1,1029.25
-2.377777778,1,1029.36
-2.361111111,0.96,1029.59
-2.422222222,0.96,1029.66
-2.355555556,0.96,1029.76
-2.261111111,0.99,1029.97
-1.205555556,0.92,1029.93
-1.133333333,0.92,1029.25
-1.144444444,0.99,1028.68
-1.111111111,1,1028.34
-1.138888889,1,1028.24
-1.15,0.93,1027.96
-1.161111111,1,1027.77
-1.183333333,1,1028.03
-1.283333333,0.99,1027.77
-1.183333333,1,1028.03
-0.694444444,0.96,1027.75
-1.3,0.96,1027.42
-1.711111111,0.96,1027.19
20.32222222,0.79,1017.98
18.72222222,0.88,1018.61
17.02777778,0.86,1017.1
17.15,0.9,1018.4
16.11111111,0.93,1018.57
15.86666667,0.93,1018.46
17.17777778,0.93,1018.68
17.80555556,0.97,1018.79
20.17777778,0.85,1019.32
22.24444444,0.74,1019.15
23.91111111,0.67,1019.08
24.87777778,0.59,1019.06
27.10555556,0.48,1018.68
27.68333333,0.49,1018.19
28.61111111,0.42,1017.66
28.79444444,0.43,1016.99
29.92777778,0.36,1016.58
28.93333333,0.37,1016.23
28.91111111,0.37,1015.78
27.8,0.43,1015.28
25.42222222,0.49,1015.51
22.75,0.63,1015.77
22.54444444,0.61,1016.27
21.35,0.66,1016.51
18.72222222,0.55,1016.48
17.17222222,0.66,1016.7
15.31666667,0.84,1016.96
17.10555556,0.66,1016.58
17.10555556,0.68,1016.58
16.68888889,0.71,1016.61
17.17777778,0.68,1016.78
18.75,0.66,1016.98
21.68888889,0.49,1017.26
22.08333333,0.44,1017.29
23.72777778,0.42,1017.29
23.82777778,0.39,1017.27
24.86111111,0.37,1017.19
24.88333333,0.37,1017
24.87222222,0.37,1016.88
26.01666667,0.39,1016.65
25.02222222,0.42,1016.54
25.01111111,0.4,1016.54
25.02222222,0.42,1015.95
24.97222222,0.42,1015.66
23.01111111,0.5,1015.86
19.07222222,0.68,1016.25
19.37777778,0.69,1016.86
17.37777778,0.78,1016.93
16.06666667,0.84,1016.87
15.53333333,0.81,1016.97
17.85,0.74,1014.65
14.88333333,0.9,1016.96
14.32777778,0.9,1016.85
13.50555556,0.93,1017.04
15.93333333,0.87,1017.25
19.77777778,0.78,1017.16
22.43333333,0.59,1017.62
24.97777778,0.47,1017.34
26.16111111,0.47,1017.14
27.14444444,0.41,1017.16
27.85,0.4,1016.92
28.91111111,0.37,1016.33
29.81666667,0.35,1016.06
30.05,0.35,1015.42
30.07222222,0.35,1015.12
30,0.36,1014.91
30.07222222,0.35,1014.4
28.98333333,0.4,1014
26.41111111,0.46,1013.9
22.91666667,0.57,1014
22.71111111,0.57,1014.21
21.67222222,0.61,1014.24
19.95,0.66,1014.03
19.95,0.64,1014.03
19.27777778,0.67,1012.33
17.2,0.75,1014.32
17.63888889,0.75,1013.85
17.04444444,0.8,1014.04
18.68888889,0.74,1013.86
20.97777778,0.64,1013.82
22.73888889,0.58,1013.91
26.18333333,0.47,1013.72
27.89444444,0.46,1013.53
30.85555556,0.34,1013.42
31.20555556,0.32,1012.83
32.82777778,0.29,1012.25
32.68888889,0.25,1012.16
33.88888889,0.23,1011.43
33.91666667,0.22,1011.02
33.67222222,0.25,1010.63
32.85,0.27,1010.23
32.24444444,0.3,1010.32
28.15555556,0.39,1010.12
26.08888889,0.43,1010.42
25.35,0.42,1010.64
22.77777778,0.53,1011.04
21.96666667,0.53,1011.25
20.87777778,0.58,1011.44
21.48333333,0.65,1011.27
18.77222222,0.66,1011.64
16.68888889,0.72,1011.64
17.85,0.68,1011.49
18.8,0.66,1011.55
22.06666667,0.54,1011.84
24.75,0.47,1011.87
27.71111111,0.39,1011.63
29.97777778,0.34,1011.5
31.90555556,0.31,1011.31
32.22222222,0.3,1010.98
33.84444444,0.27,1010.32
34.65555556,0.22,1009.96
35.02777778,0.25,1009.33
34.97777778,0.26,1009.33
33.77222222,0.3,1009.26
32.26666667,0.33,1009.1
31.13888889,0.33,1009.01
29.9,0.36,1009.21
28.75,0.37,1009.7
27.68888889,0.4,1010.12
25.49444444,0.5,1010.99
23.71111111,0.53,1010.84
22.11666667,0.62,1011.05
18.16111111,0.84,1015.64
18.97777778,0.73,1011.3
19.39444444,0.74,1012.07
20.53888889,0.69,1012.34
18.86666667,0.84,1011.8
21.9,0.7,1011.25
20.96111111,0.79,1011.84
22.43333333,0.73,1011.57
25.56111111,0.57,1011.86
27.26111111,0.49,1011.67
27.41111111,0.56,1011.42
27.01666667,0.54,1011.82
27.33888889,0.53,1011.52
28.75,0.46,1011.4
29.72222222,0.44,1010.76
26.27777778,0.59,1010.94
23.45,0.64,1011.52
18.81666667,0.84,1012.86
18.81111111,0.91,1013.59
17.75555556,0.9,1014.35
18.24444444,0.87,1016.19
17.75,0.9,1015.08
17.71111111,0.9,1016.57
17.15,0.9,1016.82
14.90555556,0.91,1020.15
16.55,0.87,1016.79
16.01666667,0.84,1016.88
15.61666667,0.86,1017.59
16.03888889,0.81,1017.32
16.11111111,0.87,1017.72
17.08888889,0.81,1017.96
17.19444444,0.75,1018.03
17.12777778,0.76,1018.26
17.22222222,0.81,1018.87
17.26666667,0.87,1019.54
17.24444444,0.87,1020.24
17.65555556,0.85,1020.23
18.86111111,0.73,1020.54
17.84444444,0.77,1020.53
18.78333333,0.7,1020.63
18.83333333,0.72,1020.51
18.81111111,0.73,1020.58
17.27222222,0.81,1021.14
16.03888889,0.82,1021.45
15,0.87,1021.58
15.09444444,0.88,1021.6
15.02777778,0.87,1021.55
14.51111111,0.87,1021.26
17.83333333,0.82,1016.59
13.95555556,0.93,1020.19
14.46666667,0.9,1019.9
14.09444444,0.9,1019.81
15.02222222,0.87,1019.6
17.71111111,0.78,1019.78
18.62777778,0.7,1019.68
19.90555556,0.69,1019.79
21.03888889,0.63,1019.39
22.57777778,0.52,1019.29
23.79444444,0.5,1018.49
23.90555556,0.5,1018.26
24.92777778,0.47,1017.74
25.02222222,0.45,1017.26
26.10555556,0.42,1016.48
24.96666667,0.46,1016.35
